center,left,right,steering_angle
dataset_images/center_b0ed627a19a74decb728c10d8f1a9166.jpg,dataset_images/left_b0ed627a19a74decb728c10d8f1a9166.jpg,dataset_images/right_b0ed627a19a74decb728c10d8f1a9166.jpg,-1.542681538165027e-08
dataset_images/center_5b8a16c2c8d14c17b3108fdcdc3c1a6d.jpg,dataset_images/left_5b8a16c2c8d14c17b3108fdcdc3c1a6d.jpg,dataset_images/right_5b8a16c2c8d14c17b3108fdcdc3c1a6d.jpg,1.688788873872879e-08
dataset_images/center_bfecf810eaa3480994f58931bbdda773.jpg,dataset_images/left_bfecf810eaa3480994f58931bbdda773.jpg,dataset_images/right_bfecf810eaa3480994f58931bbdda773.jpg,-2.3897908371494917e-10
dataset_images/center_cc649a92c5f14a6d8c5d9be03e3ffaae.jpg,dataset_images/left_cc649a92c5f14a6d8c5d9be03e3ffaae.jpg,dataset_images/right_cc649a92c5f14a6d8c5d9be03e3ffaae.jpg,-1.4884262948636323e-08
dataset_images/center_b39421b1542f41419e1560f8d4b549f6.jpg,dataset_images/left_b39421b1542f41419e1560f8d4b549f6.jpg,dataset_images/right_b39421b1542f41419e1560f8d4b549f6.jpg,1.811374688882495e-08
dataset_images/center_5aab5bac19e548fb8f3a6a286c8e9e48.jpg,dataset_images/left_5aab5bac19e548fb8f3a6a286c8e9e48.jpg,dataset_images/right_5aab5bac19e548fb8f3a6a286c8e9e48.jpg,0.02383786935667459
dataset_images/center_dfa0bd0ee2ed48ac9db694242c11a896.jpg,dataset_images/left_dfa0bd0ee2ed48ac9db694242c11a896.jpg,dataset_images/right_dfa0bd0ee2ed48ac9db694242c11a896.jpg,0.213363362847893
dataset_images/center_e2c7cc5c185a4e37ac4ed6f4a12781b5.jpg,dataset_images/left_e2c7cc5c185a4e37ac4ed6f4a12781b5.jpg,dataset_images/right_e2c7cc5c185a4e37ac4ed6f4a12781b5.jpg,0.237662154508823
dataset_images/center_a3913d3f4a7a4b4bbe32507c3a031b65.jpg,dataset_images/left_a3913d3f4a7a4b4bbe32507c3a031b65.jpg,dataset_images/right_a3913d3f4a7a4b4bbe32507c3a031b65.jpg,0.3031259322719788
dataset_images/center_5653eaa2f3394234ba6cde19bbfd4a48.jpg,dataset_images/left_5653eaa2f3394234ba6cde19bbfd4a48.jpg,dataset_images/right_5653eaa2f3394234ba6cde19bbfd4a48.jpg,0.31402967183964225
dataset_images/center_a9c9edb8f9b84acab2b747cf9edbd081.jpg,dataset_images/left_a9c9edb8f9b84acab2b747cf9edbd081.jpg,dataset_images/right_a9c9edb8f9b84acab2b747cf9edbd081.jpg,0.2793439090327564
dataset_images/center_f3baeff32e6449feb3d157f34d4e6140.jpg,dataset_images/left_f3baeff32e6449feb3d157f34d4e6140.jpg,dataset_images/right_f3baeff32e6449feb3d157f34d4e6140.jpg,0.38486700481875236
dataset_images/center_008dfd188e124c0c9955da44f5f90142.jpg,dataset_images/left_008dfd188e124c0c9955da44f5f90142.jpg,dataset_images/right_008dfd188e124c0c9955da44f5f90142.jpg,0.2826658848534961
dataset_images/center_336d30a9fa1d4c51bd07148020b6d551.jpg,dataset_images/left_336d30a9fa1d4c51bd07148020b6d551.jpg,dataset_images/right_336d30a9fa1d4c51bd07148020b6d551.jpg,0.10666732638973354
dataset_images/center_dfba4e457aaf42df9b433b3c1e0758c7.jpg,dataset_images/left_dfba4e457aaf42df9b433b3c1e0758c7.jpg,dataset_images/right_dfba4e457aaf42df9b433b3c1e0758c7.jpg,0.203779873939322
dataset_images/center_71fb11796e204e038bea48acc6a1da60.jpg,dataset_images/left_71fb11796e204e038bea48acc6a1da60.jpg,dataset_images/right_71fb11796e204e038bea48acc6a1da60.jpg,0.24858271011119032
dataset_images/center_3281139848b848428fdb76b72877cbaf.jpg,dataset_images/left_3281139848b848428fdb76b72877cbaf.jpg,dataset_images/right_3281139848b848428fdb76b72877cbaf.jpg,0.32600047915491026
dataset_images/center_4403f5a8a5c34ee9ade8fde483913b78.jpg,dataset_images/left_4403f5a8a5c34ee9ade8fde483913b78.jpg,dataset_images/right_4403f5a8a5c34ee9ade8fde483913b78.jpg,0.2923943941121583
dataset_images/center_00d71bb9f4ab49999a0f1e475abde278.jpg,dataset_images/left_00d71bb9f4ab49999a0f1e475abde278.jpg,dataset_images/right_00d71bb9f4ab49999a0f1e475abde278.jpg,0.2798248834770162
dataset_images/center_77bfe91950fe4eb0b676a315ed362979.jpg,dataset_images/left_77bfe91950fe4eb0b676a315ed362979.jpg,dataset_images/right_77bfe91950fe4eb0b676a315ed362979.jpg,0.3645132910790426
dataset_images/center_715d11b77556426d9681a362062276fa.jpg,dataset_images/left_715d11b77556426d9681a362062276fa.jpg,dataset_images/right_715d11b77556426d9681a362062276fa.jpg,0.13699119281256977
dataset_images/center_95342e71920f42d1bcd4de4331824c00.jpg,dataset_images/left_95342e71920f42d1bcd4de4331824c00.jpg,dataset_images/right_95342e71920f42d1bcd4de4331824c00.jpg,0.05365452141100671
dataset_images/center_6e3820951b7a4c28a6f86f73281e3b4b.jpg,dataset_images/left_6e3820951b7a4c28a6f86f73281e3b4b.jpg,dataset_images/right_6e3820951b7a4c28a6f86f73281e3b4b.jpg,0.019998264807322814
dataset_images/center_f6213d552f3a41cc96191515ba694326.jpg,dataset_images/left_f6213d552f3a41cc96191515ba694326.jpg,dataset_images/right_f6213d552f3a41cc96191515ba694326.jpg,0.006547698424726097
dataset_images/center_1409bad09fb44e6c857b3f9bb1bcb673.jpg,dataset_images/left_1409bad09fb44e6c857b3f9bb1bcb673.jpg,dataset_images/right_1409bad09fb44e6c857b3f9bb1bcb673.jpg,0.0026234420136207748
dataset_images/center_88c658680efb416eb6721e641a9fe07f.jpg,dataset_images/left_88c658680efb416eb6721e641a9fe07f.jpg,dataset_images/right_88c658680efb416eb6721e641a9fe07f.jpg,0.009175468247238484
dataset_images/center_148845402df44996b6043612633de64e.jpg,dataset_images/left_148845402df44996b6043612633de64e.jpg,dataset_images/right_148845402df44996b6043612633de64e.jpg,0.13914228815691004
dataset_images/center_4e26f8cf74634c09ad5b08fd3d3751c2.jpg,dataset_images/left_4e26f8cf74634c09ad5b08fd3d3751c2.jpg,dataset_images/right_4e26f8cf74634c09ad5b08fd3d3751c2.jpg,0.23202958239103044
dataset_images/center_7d4a8610f93e4a3a8d0a5a526c0dd52d.jpg,dataset_images/left_7d4a8610f93e4a3a8d0a5a526c0dd52d.jpg,dataset_images/right_7d4a8610f93e4a3a8d0a5a526c0dd52d.jpg,0.2535406825638776
dataset_images/center_261c4547e0e0443aa111a674cf7064af.jpg,dataset_images/left_261c4547e0e0443aa111a674cf7064af.jpg,dataset_images/right_261c4547e0e0443aa111a674cf7064af.jpg,0.3042998825452843
dataset_images/center_801d95ae169a4ff1b240507237790168.jpg,dataset_images/left_801d95ae169a4ff1b240507237790168.jpg,dataset_images/right_801d95ae169a4ff1b240507237790168.jpg,0.13924686057667235
dataset_images/center_1ce41f701a06479086fe1db2f3bc4fdf.jpg,dataset_images/left_1ce41f701a06479086fe1db2f3bc4fdf.jpg,dataset_images/right_1ce41f701a06479086fe1db2f3bc4fdf.jpg,0.05745538309231696
dataset_images/center_cca1a96aff284e2fa127c9d3b4a8d7f0.jpg,dataset_images/left_cca1a96aff284e2fa127c9d3b4a8d7f0.jpg,dataset_images/right_cca1a96aff284e2fa127c9d3b4a8d7f0.jpg,0.01929100142060012
dataset_images/center_15fb705588464a6f971fc345b1fbfa49.jpg,dataset_images/left_15fb705588464a6f971fc345b1fbfa49.jpg,dataset_images/right_15fb705588464a6f971fc345b1fbfa49.jpg,0.0076630010503913135
dataset_images/center_2d3b4d3c74c648b98e96f143b2dbcb14.jpg,dataset_images/left_2d3b4d3c74c648b98e96f143b2dbcb14.jpg,dataset_images/right_2d3b4d3c74c648b98e96f143b2dbcb14.jpg,0.002762737523745652
dataset_images/center_5defb2e0b9d34a46af122a8c476e7810.jpg,dataset_images/left_5defb2e0b9d34a46af122a8c476e7810.jpg,dataset_images/right_5defb2e0b9d34a46af122a8c476e7810.jpg,-0.09899595905494651
dataset_images/center_fc7376bcb3fb4a849a536d948e692cb3.jpg,dataset_images/left_fc7376bcb3fb4a849a536d948e692cb3.jpg,dataset_images/right_fc7376bcb3fb4a849a536d948e692cb3.jpg,-0.16849087033655494
dataset_images/center_6e6ba3e4c37c4bb2b18ca6f5c0dd03aa.jpg,dataset_images/left_6e6ba3e4c37c4bb2b18ca6f5c0dd03aa.jpg,dataset_images/right_6e6ba3e4c37c4bb2b18ca6f5c0dd03aa.jpg,-0.24195233660750376
dataset_images/center_3fa121a6eb814d6d90aa4b7f0ec41944.jpg,dataset_images/left_3fa121a6eb814d6d90aa4b7f0ec41944.jpg,dataset_images/right_3fa121a6eb814d6d90aa4b7f0ec41944.jpg,-0.0972841778708792
dataset_images/center_f2fb03cf8789442e8f04fc67f767451d.jpg,dataset_images/left_f2fb03cf8789442e8f04fc67f767451d.jpg,dataset_images/right_f2fb03cf8789442e8f04fc67f767451d.jpg,-0.03317659555484555
dataset_images/center_2c9942d2be0b4dc1b56d434afa7c11eb.jpg,dataset_images/left_2c9942d2be0b4dc1b56d434afa7c11eb.jpg,dataset_images/right_2c9942d2be0b4dc1b56d434afa7c11eb.jpg,-0.012176701312040222
dataset_images/center_91901f2bf6a24c028850c6672c111517.jpg,dataset_images/left_91901f2bf6a24c028850c6672c111517.jpg,dataset_images/right_91901f2bf6a24c028850c6672c111517.jpg,-0.004330950301209739
dataset_images/center_deaae99198c5480d847f1b62444eee27.jpg,dataset_images/left_deaae99198c5480d847f1b62444eee27.jpg,dataset_images/right_deaae99198c5480d847f1b62444eee27.jpg,-0.0014341957223119968
dataset_images/center_14fbc478ab2e4d91b2927948ef7ef42f.jpg,dataset_images/left_14fbc478ab2e4d91b2927948ef7ef42f.jpg,dataset_images/right_14fbc478ab2e4d91b2927948ef7ef42f.jpg,-0.0006069771601072268
dataset_images/center_f02c5220d9124f7bb9a41e89c64a14d9.jpg,dataset_images/left_f02c5220d9124f7bb9a41e89c64a14d9.jpg,dataset_images/right_f02c5220d9124f7bb9a41e89c64a14d9.jpg,-0.0002017226351488066
dataset_images/center_8f46cded1ab54a32be766939490d2ebc.jpg,dataset_images/left_8f46cded1ab54a32be766939490d2ebc.jpg,dataset_images/right_8f46cded1ab54a32be766939490d2ebc.jpg,-7.571628416121708e-05
dataset_images/center_b22318a7140d4cb2bef06b9ca5a89440.jpg,dataset_images/left_b22318a7140d4cb2bef06b9ca5a89440.jpg,dataset_images/right_b22318a7140d4cb2bef06b9ca5a89440.jpg,-2.708043365509126e-05
dataset_images/center_df9734b2809c4041ad3ac52c438f83bf.jpg,dataset_images/left_df9734b2809c4041ad3ac52c438f83bf.jpg,dataset_images/right_df9734b2809c4041ad3ac52c438f83bf.jpg,-1.1299025105204341e-05
dataset_images/center_2b9e525acdac463eab246f829d91d6ea.jpg,dataset_images/left_2b9e525acdac463eab246f829d91d6ea.jpg,dataset_images/right_2b9e525acdac463eab246f829d91d6ea.jpg,-4.796157562886903e-06
dataset_images/center_130b3ad2c7244110b1fd1cd6e8ce5dce.jpg,dataset_images/left_130b3ad2c7244110b1fd1cd6e8ce5dce.jpg,dataset_images/right_130b3ad2c7244110b1fd1cd6e8ce5dce.jpg,-1.2882607410105678e-06
dataset_images/center_cb9e84ffd5ac49e98963da3f93ad46b8.jpg,dataset_images/left_cb9e84ffd5ac49e98963da3f93ad46b8.jpg,dataset_images/right_cb9e84ffd5ac49e98963da3f93ad46b8.jpg,-4.599066565458447e-07
dataset_images/center_e44e70c0a1864ee4a9f7c62de0f686c0.jpg,dataset_images/left_e44e70c0a1864ee4a9f7c62de0f686c0.jpg,dataset_images/right_e44e70c0a1864ee4a9f7c62de0f686c0.jpg,-2.051219078678939e-07
dataset_images/center_f202d1ba888740b5ba05f18b4b056715.jpg,dataset_images/left_f202d1ba888740b5ba05f18b4b056715.jpg,dataset_images/right_f202d1ba888740b5ba05f18b4b056715.jpg,-1.0668276933514856e-07
dataset_images/center_6293bc37ab1a48a9808bda6284585685.jpg,dataset_images/left_6293bc37ab1a48a9808bda6284585685.jpg,dataset_images/right_6293bc37ab1a48a9808bda6284585685.jpg,-1.7355048326416032e-08
dataset_images/center_0cdd45ecbbc7441c87f24c825174be49.jpg,dataset_images/left_0cdd45ecbbc7441c87f24c825174be49.jpg,dataset_images/right_0cdd45ecbbc7441c87f24c825174be49.jpg,6.041222455178968e-09
dataset_images/center_a5152cd931bf46df8292ceaba56d74a3.jpg,dataset_images/left_a5152cd931bf46df8292ceaba56d74a3.jpg,dataset_images/right_a5152cd931bf46df8292ceaba56d74a3.jpg,-1.8437047648638528e-08
dataset_images/center_96ea3b933f8b4a37b468d93f5b495d13.jpg,dataset_images/left_96ea3b933f8b4a37b468d93f5b495d13.jpg,dataset_images/right_96ea3b933f8b4a37b468d93f5b495d13.jpg,5.16169390952966e-09
dataset_images/center_d4f50a6fd789452184937af587e820a1.jpg,dataset_images/left_d4f50a6fd789452184937af587e820a1.jpg,dataset_images/right_d4f50a6fd789452184937af587e820a1.jpg,7.678479149512024e-09
dataset_images/center_ff571538c03941c3ab10f9d876da58e3.jpg,dataset_images/left_ff571538c03941c3ab10f9d876da58e3.jpg,dataset_images/right_ff571538c03941c3ab10f9d876da58e3.jpg,-1.4535308438483397e-08
dataset_images/center_f1835cc5daf3439fba75a862f09b151d.jpg,dataset_images/left_f1835cc5daf3439fba75a862f09b151d.jpg,dataset_images/right_f1835cc5daf3439fba75a862f09b151d.jpg,9.389843907551353e-09
dataset_images/center_a061b13e58b14efc931a394bce3de687.jpg,dataset_images/left_a061b13e58b14efc931a394bce3de687.jpg,dataset_images/right_a061b13e58b14efc931a394bce3de687.jpg,6.034459050672565e-09
dataset_images/center_192223cda7e04fefb6d818cad612c932.jpg,dataset_images/left_192223cda7e04fefb6d818cad612c932.jpg,dataset_images/right_192223cda7e04fefb6d818cad612c932.jpg,-1.3349877399236632e-08
dataset_images/center_bd6163aef7b044159cdc4bc30162fc00.jpg,dataset_images/left_bd6163aef7b044159cdc4bc30162fc00.jpg,dataset_images/right_bd6163aef7b044159cdc4bc30162fc00.jpg,1.1056301213977261e-08
dataset_images/center_177fb407fc5745159837a3dddc11f2fc.jpg,dataset_images/left_177fb407fc5745159837a3dddc11f2fc.jpg,dataset_images/right_177fb407fc5745159837a3dddc11f2fc.jpg,-2.373511323571051e-09
dataset_images/center_bc10b11db15648dc945b4f1bb95a7aae.jpg,dataset_images/left_bc10b11db15648dc945b4f1bb95a7aae.jpg,dataset_images/right_bc10b11db15648dc945b4f1bb95a7aae.jpg,-1.018000280331748e-08
dataset_images/center_19c6e73022ee4b50a05548d37f2beca7.jpg,dataset_images/left_19c6e73022ee4b50a05548d37f2beca7.jpg,dataset_images/right_19c6e73022ee4b50a05548d37f2beca7.jpg,1.4490230616479585e-08
dataset_images/center_70bbebe6e0e343899d3fcf2f0a31a253.jpg,dataset_images/left_70bbebe6e0e343899d3fcf2f0a31a253.jpg,dataset_images/right_70bbebe6e0e343899d3fcf2f0a31a253.jpg,-1.0082160668116476e-08
dataset_images/center_408e5176d274458e88c2901b81bc2076.jpg,dataset_images/left_408e5176d274458e88c2901b81bc2076.jpg,dataset_images/right_408e5176d274458e88c2901b81bc2076.jpg,-5.613679116007925e-09
dataset_images/center_489a00beea0847d397b03064587f0098.jpg,dataset_images/left_489a00beea0847d397b03064587f0098.jpg,dataset_images/right_489a00beea0847d397b03064587f0098.jpg,1.2928130569763505e-08
dataset_images/center_3e79ce9934aa4a89bfdd78e07b3133da.jpg,dataset_images/left_3e79ce9934aa4a89bfdd78e07b3133da.jpg,dataset_images/right_3e79ce9934aa4a89bfdd78e07b3133da.jpg,-1.1578987179611066e-08
dataset_images/center_c4388581a9014eaa8b53b7ed891ed755.jpg,dataset_images/left_c4388581a9014eaa8b53b7ed891ed755.jpg,dataset_images/right_c4388581a9014eaa8b53b7ed891ed755.jpg,2.9413574482868116e-09
dataset_images/center_008adadedf2f4537b4fa00794305d773.jpg,dataset_images/left_008adadedf2f4537b4fa00794305d773.jpg,dataset_images/right_008adadedf2f4537b4fa00794305d773.jpg,9.56022923411297e-09
dataset_images/center_2cd4ecc22f90488297a4965b011893ed.jpg,dataset_images/left_2cd4ecc22f90488297a4965b011893ed.jpg,dataset_images/right_2cd4ecc22f90488297a4965b011893ed.jpg,-1.465291050994496e-08
dataset_images/center_3c0bd214c647419cb578756a4b6ba847.jpg,dataset_images/left_3c0bd214c647419cb578756a4b6ba847.jpg,dataset_images/right_3c0bd214c647419cb578756a4b6ba847.jpg,1.0462282389785526e-08
dataset_images/center_8128cb0de4a64206957dc7f4b965e2fa.jpg,dataset_images/left_8128cb0de4a64206957dc7f4b965e2fa.jpg,dataset_images/right_8128cb0de4a64206957dc7f4b965e2fa.jpg,4.865958810571427e-09
dataset_images/center_57c9a2485e7f4e5cbf2676c191f1a9fc.jpg,dataset_images/left_57c9a2485e7f4e5cbf2676c191f1a9fc.jpg,dataset_images/right_57c9a2485e7f4e5cbf2676c191f1a9fc.jpg,-1.2697164282211735e-08
dataset_images/center_2b45419688504d44b9346640a5ea456b.jpg,dataset_images/left_2b45419688504d44b9346640a5ea456b.jpg,dataset_images/right_2b45419688504d44b9346640a5ea456b.jpg,1.1879252740218702e-08
dataset_images/center_efe08365724f4876b922fa4ad33e4550.jpg,dataset_images/left_efe08365724f4876b922fa4ad33e4550.jpg,dataset_images/right_efe08365724f4876b922fa4ad33e4550.jpg,-5.058915550755594e-10
dataset_images/center_fdf32973ba5e4dd4b10652c3d4ddee8a.jpg,dataset_images/left_fdf32973ba5e4dd4b10652c3d4ddee8a.jpg,dataset_images/right_fdf32973ba5e4dd4b10652c3d4ddee8a.jpg,-9.134033270202565e-09
dataset_images/center_2f8d41ab8a8046c996466d6e17f0d28e.jpg,dataset_images/left_2f8d41ab8a8046c996466d6e17f0d28e.jpg,dataset_images/right_2f8d41ab8a8046c996466d6e17f0d28e.jpg,1.4145071516142655e-08
dataset_images/center_695d3d42191a46d39991f2544a9a72fe.jpg,dataset_images/left_695d3d42191a46d39991f2544a9a72fe.jpg,dataset_images/right_695d3d42191a46d39991f2544a9a72fe.jpg,-8.631293012723703e-09
dataset_images/center_f5b34ec7c60e408ba13ec26a5d90c8f5.jpg,dataset_images/left_f5b34ec7c60e408ba13ec26a5d90c8f5.jpg,dataset_images/right_f5b34ec7c60e408ba13ec26a5d90c8f5.jpg,-7.292853186433891e-09
dataset_images/center_afba5bd4b10a493f81954358e50b011d.jpg,dataset_images/left_afba5bd4b10a493f81954358e50b011d.jpg,dataset_images/right_afba5bd4b10a493f81954358e50b011d.jpg,1.3675599236477911e-08
dataset_images/center_4a6abf6762494282bb194b129bcc0fce.jpg,dataset_images/left_4a6abf6762494282bb194b129bcc0fce.jpg,dataset_images/right_4a6abf6762494282bb194b129bcc0fce.jpg,-1.2363292672428716e-08
dataset_images/center_1c8b8f0edbc3441c848ff5ba131f364d.jpg,dataset_images/left_1c8b8f0edbc3441c848ff5ba131f364d.jpg,dataset_images/right_1c8b8f0edbc3441c848ff5ba131f364d.jpg,-2.151653921160179e-09
dataset_images/center_fd482bcf92614a20be8a7ed71838e7d3.jpg,dataset_images/left_fd482bcf92614a20be8a7ed71838e7d3.jpg,dataset_images/right_fd482bcf92614a20be8a7ed71838e7d3.jpg,1.0883085493243004e-08
dataset_images/center_1009797d4f0b4eef9004e5ca19175dc9.jpg,dataset_images/left_1009797d4f0b4eef9004e5ca19175dc9.jpg,dataset_images/right_1009797d4f0b4eef9004e5ca19175dc9.jpg,-1.3414214434044774e-08
dataset_images/center_2a252d57f52c4e2889d0c7659b25f636.jpg,dataset_images/left_2a252d57f52c4e2889d0c7659b25f636.jpg,dataset_images/right_2a252d57f52c4e2889d0c7659b25f636.jpg,6.329565209515626e-09
dataset_images/center_83e5a6864eca49f8be56c48c9ad7e559.jpg,dataset_images/left_83e5a6864eca49f8be56c48c9ad7e559.jpg,dataset_images/right_83e5a6864eca49f8be56c48c9ad7e559.jpg,6.581516177025615e-09
dataset_images/center_39e9ea8111b546b9b45e040173c14b69.jpg,dataset_images/left_39e9ea8111b546b9b45e040173c14b69.jpg,dataset_images/right_39e9ea8111b546b9b45e040173c14b69.jpg,-1.4444192206424777e-08
dataset_images/center_8fcded35d3af45178ac0cdae74f76dae.jpg,dataset_images/left_8fcded35d3af45178ac0cdae74f76dae.jpg,dataset_images/right_8fcded35d3af45178ac0cdae74f76dae.jpg,1.2609756398939541e-08
dataset_images/center_97d21e3e9a14407585284a731b156d0e.jpg,dataset_images/left_97d21e3e9a14407585284a731b156d0e.jpg,dataset_images/right_97d21e3e9a14407585284a731b156d0e.jpg,1.365340404107086e-09
dataset_images/center_4108fae67ed34165ab5fe625b1053ae4.jpg,dataset_images/left_4108fae67ed34165ab5fe625b1053ae4.jpg,dataset_images/right_4108fae67ed34165ab5fe625b1053ae4.jpg,-1.0517054169370165e-08
dataset_images/center_609809357f7345b6b2116ffcb2539010.jpg,dataset_images/left_609809357f7345b6b2116ffcb2539010.jpg,dataset_images/right_609809357f7345b6b2116ffcb2539010.jpg,1.3567553692514814e-08
dataset_images/center_a154ff81c13d4e458e6dd6ba981bfa2a.jpg,dataset_images/left_a154ff81c13d4e458e6dd6ba981bfa2a.jpg,dataset_images/right_a154ff81c13d4e458e6dd6ba981bfa2a.jpg,-4.044897719803812e-09
dataset_images/center_346b9bdc64b041c5bb94c31cfcc5ad60.jpg,dataset_images/left_346b9bdc64b041c5bb94c31cfcc5ad60.jpg,dataset_images/right_346b9bdc64b041c5bb94c31cfcc5ad60.jpg,-6.066323635150954e-09
dataset_images/center_0c37213e6a9a48ccbac00322d87b39f1.jpg,dataset_images/left_0c37213e6a9a48ccbac00322d87b39f1.jpg,dataset_images/right_0c37213e6a9a48ccbac00322d87b39f1.jpg,1.4562501789448338e-08
dataset_images/center_07c7cf8b00924115bb4dde6e4eae1cdf.jpg,dataset_images/left_07c7cf8b00924115bb4dde6e4eae1cdf.jpg,dataset_images/right_07c7cf8b00924115bb4dde6e4eae1cdf.jpg,-1.1244679489736205e-08
dataset_images/center_0a267900ee4b458fa2440fb76b43a5fd.jpg,dataset_images/left_0a267900ee4b458fa2440fb76b43a5fd.jpg,dataset_images/right_0a267900ee4b458fa2440fb76b43a5fd.jpg,-3.980808774185711e-09
dataset_images/center_da5b88c96534428b80eb3d3cc7dfef3d.jpg,dataset_images/left_da5b88c96534428b80eb3d3cc7dfef3d.jpg,dataset_images/right_da5b88c96534428b80eb3d3cc7dfef3d.jpg,1.2024725823311113e-08
dataset_images/center_6ade73b7b52e4d03ba1e11f7e2b8ee1b.jpg,dataset_images/left_6ade73b7b52e4d03ba1e11f7e2b8ee1b.jpg,dataset_images/right_6ade73b7b52e4d03ba1e11f7e2b8ee1b.jpg,-1.3901044736197575e-08
dataset_images/center_bcde5617fb5447639a1b21909ea64650.jpg,dataset_images/left_bcde5617fb5447639a1b21909ea64650.jpg,dataset_images/right_bcde5617fb5447639a1b21909ea64650.jpg,4.592584193407473e-09
dataset_images/center_4ca6528320124949883b4c4d92bb8a6b.jpg,dataset_images/left_4ca6528320124949883b4c4d92bb8a6b.jpg,dataset_images/right_4ca6528320124949883b4c4d92bb8a6b.jpg,5.328139634514109e-09
dataset_images/center_e6025da462b94c2cb5bce3cef2e9c813.jpg,dataset_images/left_e6025da462b94c2cb5bce3cef2e9c813.jpg,dataset_images/right_e6025da462b94c2cb5bce3cef2e9c813.jpg,-1.464434579062131e-08
dataset_images/center_477146711f8040e1b72a21438a15da3f.jpg,dataset_images/left_477146711f8040e1b72a21438a15da3f.jpg,dataset_images/right_477146711f8040e1b72a21438a15da3f.jpg,0.015983575000536043
dataset_images/center_f1c1704d8c484c31939bef5c7f8ba81c.jpg,dataset_images/left_f1c1704d8c484c31939bef5c7f8ba81c.jpg,dataset_images/right_f1c1704d8c484c31939bef5c7f8ba81c.jpg,0.11940181198218083
dataset_images/center_349a9497f7b34fcf8db5ecb1d97f3473.jpg,dataset_images/left_349a9497f7b34fcf8db5ecb1d97f3473.jpg,dataset_images/right_349a9497f7b34fcf8db5ecb1d97f3473.jpg,0.25730062565784884
dataset_images/center_54e40a99bfd9475187793062bd1d4725.jpg,dataset_images/left_54e40a99bfd9475187793062bd1d4725.jpg,dataset_images/right_54e40a99bfd9475187793062bd1d4725.jpg,0.3127731885635405
dataset_images/center_d7eaa3b7c0284c1eb0bfe0dc9e58f005.jpg,dataset_images/left_d7eaa3b7c0284c1eb0bfe0dc9e58f005.jpg,dataset_images/right_d7eaa3b7c0284c1eb0bfe0dc9e58f005.jpg,0.27310880992023523
dataset_images/center_88bd55fb0c2a4ca888df8bc9d18a440c.jpg,dataset_images/left_88bd55fb0c2a4ca888df8bc9d18a440c.jpg,dataset_images/right_88bd55fb0c2a4ca888df8bc9d18a440c.jpg,0.2996704775345491
dataset_images/center_b1ecb606e98a4f53811736b1faea210d.jpg,dataset_images/left_b1ecb606e98a4f53811736b1faea210d.jpg,dataset_images/right_b1ecb606e98a4f53811736b1faea210d.jpg,0.3231894083372647
dataset_images/center_1478fa7a3c1b4a759dbe83b2eed1560d.jpg,dataset_images/left_1478fa7a3c1b4a759dbe83b2eed1560d.jpg,dataset_images/right_1478fa7a3c1b4a759dbe83b2eed1560d.jpg,0.23711317000826124
dataset_images/center_8967ec211c3c4629979d8dec4e362a2f.jpg,dataset_images/left_8967ec211c3c4629979d8dec4e362a2f.jpg,dataset_images/right_8967ec211c3c4629979d8dec4e362a2f.jpg,0.08730708834934753
dataset_images/center_63715e3432af437087bd57d4305d575a.jpg,dataset_images/left_63715e3432af437087bd57d4305d575a.jpg,dataset_images/right_63715e3432af437087bd57d4305d575a.jpg,0.032874137040155835
dataset_images/center_baf0b4d823a74a979fb083d071d1ce77.jpg,dataset_images/left_baf0b4d823a74a979fb083d071d1ce77.jpg,dataset_images/right_baf0b4d823a74a979fb083d071d1ce77.jpg,0.010826700430828593
dataset_images/center_a8d617bf5fc94bcc9ca70642f6f04514.jpg,dataset_images/left_a8d617bf5fc94bcc9ca70642f6f04514.jpg,dataset_images/right_a8d617bf5fc94bcc9ca70642f6f04514.jpg,0.004281086838240949
dataset_images/center_12485046d41b4863a10836cd075691e1.jpg,dataset_images/left_12485046d41b4863a10836cd075691e1.jpg,dataset_images/right_12485046d41b4863a10836cd075691e1.jpg,0.0014352158191074955
dataset_images/center_a8a9c8bd3b39487c9a92693361616a72.jpg,dataset_images/left_a8a9c8bd3b39487c9a92693361616a72.jpg,dataset_images/right_a8a9c8bd3b39487c9a92693361616a72.jpg,0.0005483158955769
dataset_images/center_5efafa0b0fca4843b2487dc9d2c97fa2.jpg,dataset_images/left_5efafa0b0fca4843b2487dc9d2c97fa2.jpg,dataset_images/right_5efafa0b0fca4843b2487dc9d2c97fa2.jpg,0.0002190672851788586
dataset_images/center_ed5a7cdccdfb41d0ac1df43cae430f9a.jpg,dataset_images/left_ed5a7cdccdfb41d0ac1df43cae430f9a.jpg,dataset_images/right_ed5a7cdccdfb41d0ac1df43cae430f9a.jpg,6.680727374614451e-05
dataset_images/center_60f2a778fa8d43949762a568c955c863.jpg,dataset_images/left_60f2a778fa8d43949762a568c955c863.jpg,dataset_images/right_60f2a778fa8d43949762a568c955c863.jpg,2.7491032074376424e-05
dataset_images/center_4460b76262a2424ab7e87d0934c454fe.jpg,dataset_images/left_4460b76262a2424ab7e87d0934c454fe.jpg,dataset_images/right_4460b76262a2424ab7e87d0934c454fe.jpg,1.0385172233212004e-05
